"ID","お名前","メールアドレス","問い合わせ日時","問い合わせ更新日時","個人情報削除日時","経由元","端末","電話番号","郵便番号","都道府県","住所","住所(番地以降)","郵便番号(開設先)","都道府県(開設先)","住所(開設先)","住所(開設先番地以降)","引っ越し予定日","物件種別","物件所有種別","築年数","部屋数","入居済み部屋数","管理会社名","見積もり種別","集合住宅","契約販売店名","契約年数","ガス検針月","使用量","直近の請求額","ガス機器","基本料金(現在)","従量単価(現在)","見積もり数","問い合わせステータス","小ステータス","キャンセル理由","見積もり進行状況","管理者メモ","自動見積もり","提示画面閲覧済み","マッチング画面URL","価格","エネチェンジ","希望連絡時間","緊急度","電気料金セット希望","ご相談内容・ご要望"
"846","GasMan","gasman@gmail.com","2017-12-21 16:57","2017-12-21 16:57","-","無し","パソコン","08000000000","1680063","東京都","杉並区和泉","-","-","-","-","-","-","戸建て","所有(持ち家)","-","-","-","-","現在住居","×","dddd","","3","3","40000","","1701","11778.679012346","2","紹介済み","未接続","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/846?pin=0155&token=8a98c4fcd938e9a71274aeeb989b8282","×","×","いつでも","通常","しない",""
"842","GasMan","gasman@gmail.com","2017-12-21 16:15","2017-12-21 16:15","-","無し","パソコン","08000000000","1680063","東京都","杉並区和泉","-","-","-","-","-","-","戸建て","所有(持ち家)","-","-","-","-","現在住居","×","dddd","","3","3","40000","","1701","11778.679012346","2","紹介済み","未接続","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/842?pin=6141&token=22d6302546755c66f75794786a69ee7d","×","×","いつでも","通常","しない",""
"841","GasMan","gasman@gmail.com","2017-12-21 15:12","2017-12-21 15:12","-","無し","パソコン","08000000000","-","-","-","-","1680063","東京都","杉並区和泉","-","-","戸建て","所有(持ち家)","-","-","-","-","新規開設","×","dddd","","","","","","1701","0","0","紹介前","情報確認","","","","×","","http://localhost:8080/lpgas/contacts/841?pin=5781&token=8a1267c66aa02358d7349baf956d7ccb","×","×","いつでも","通常","しない",""
"840","GasMan","gasman@gmail.com","2017-12-21 12:50","2017-12-21 12:50","-","無し","パソコン","08000000000","1680063","東京都","杉並区和泉","-","-","-","-","-","-","戸建て","所有(持ち家)","-","-","-","-","現在住居","×","dddd","","3","3","30000","","1701","8692.2592592593","2","紹介済み","未接続","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/840?pin=4832&token=797afa6b60ddbaeeae85b39adfe60f20","×","×","いつでも","通常","しない",""
"839","GasMan","gasman@gmail.com","2017-12-21 11:43","2017-12-21 11:43","-","無し","パソコン","08000000000","1680063","東京都","杉並区和泉","-","-","-","-","-","-","戸建て","所有(持ち家)","-","-","-","-","現在住居","×","dddd","","3","3","30000","","1701","8692.2592592593","2","紹介済み","未接続","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/839?pin=7564&token=baa81856422b9ed33231509259ee3322","×","×","いつでも","通常","しない",""
"838","GasMan","gasman@gmail.com","2017-12-21 11:42","2017-12-21 11:42","-","無し","パソコン","08000000000","1680063","東京都","杉並区和泉","-","-","-","-","-","-","戸建て","所有(持ち家)","-","-","-","-","現在住居","×","dddd","","3","3","30000","","1701","8692.2592592593","2","紹介済み","未接続","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/838?pin=9693&token=644a517e6ffab0d819ea4f39b9778f46","×","×","いつでも","通常","しない",""
"836","GasMan","gasman@gmail.com","2017-12-21 11:28","2017-12-21 11:28","-","無し","パソコン","08000000000","1680063","東京都","杉並区和泉","-","-","-","-","-","-","戸建て","所有(持ち家)","-","-","-","-","現在住居","×","dddd","","3","3","30000","","1701","8692.2592592593","2","紹介済み","未接続","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/836?pin=4427&token=4bc215f2eccdb0e72fd95be27fce805d","×","×","いつでも","通常","しない",""
"835","GasMan","gasman@gmail.com","2017-12-21 11:20","2017-12-21 11:20","-","無し","パソコン","08000000000","1680063","東京都","杉並区和泉","-","-","-","-","-","-","戸建て","所有(持ち家)","-","-","-","-","現在住居","×","dddd","","3","3","30000","","1701","8692.2592592593","2","紹介済み","未接続","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/835?pin=2821&token=c1147216aecd374ffbfd765bc2f3a2f8","×","×","いつでも","通常","しない",""
"834","GasMan","gasman@gmail.com","2017-12-19 16:52","2017-12-19 16:52","-","価格.com","パソコン","09000000000","1680063","東京都","杉並区和泉","-","-","-","-","-","-","戸建て","所有(持ち家)","-","-","-","-","現在住居","×","AAAaaaAA","","3","4","30000","","1701","6519.1944444444","2","紹介済み","未接続","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/834?pin=8120&token=acb357721ca4abd65cfe92c2f302cb9a","◯","×","いつでも","通常","しない",""
"833","GasMan","gasman@gmail.com","2017-12-18 12:31","2017-12-18 12:31","-","価格.com","パソコン","09000000000","1680063","東京都","杉並区和泉","-","-","-","-","-","-","戸建て","所有(持ち家)","-","-","-","-","現在住居","×","Cxx","","3","4","10000","","1701","1889.5648148148","2","紹介済み","未接続","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/833?pin=4221&token=797d553d6dc9331b7299af02af4a888c","◯","×","いつでも","通常","しない",""
"832","GasMan","gasman@gmail.com","2017-12-18 11:34","2017-12-18 11:34","-","エネチェンジ","パソコン","09000000000","1680063","東京都","杉並区和泉","sss","-","-","-","-","-","戸建て","所有(持ち家)","-","-","-","-","現在住居","×","AAAaaaAA","","4","50","30","","1701","-33.464444444444","0","紹介前","情報確認","","","","×","","http://localhost:8080/lpgas/contacts/832?pin=7231&token=1dd1da3f5719ce0e61b2bb8a5e28dee3","×","◯","いつでも","通常","しない",""
"831","GasMan","gasman@gmail.com","2017-12-18 11:31","2017-12-18 11:31","-","価格.com","パソコン","09000000000","1680063","東京都","杉並区和泉","-","-","-","-","-","-","戸建て","所有(持ち家)","-","-","-","-","現在住居","×","Cxx","","3","4","100","","1701","-402.10185185185","0","紹介前","情報確認","","","","×","","http://localhost:8080/lpgas/contacts/831?pin=0142&token=90dbf9fa73adc5f461b7dd6bb785fa00","◯","×","いつでも","通常","しない",""
"830","GasMan","gasman@gmail.com","2017-12-18 11:11","2017-12-18 11:11","-","価格.com","パソコン","09000000000","1680063","東京都","杉並区和泉","-","-","-","-","-","-","戸建て","所有(持ち家)","-","-","-","-","現在住居","×","Cxx","","3","4","30000","","1701","6519.1944444444","2","紹介済み","未接続","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/830?pin=4050&token=eb28d0b7c7f59a5624a3a73faf561258","◯","×","いつでも","通常","しない",""
"829","GasMan","gasman@gmail.com","2017-12-18 10:51","2017-12-18 10:51","-","無し","パソコン","09000000000","0600000","北海道","札幌市中央区","-","-","-","-","-","-","戸建て","所有(持ち家)","-","-","-","-","現在住居","×","AAAaaaAA","","11","2.9","5000","","2107","869.87228607918","1","紹介済み","未接続","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/829?pin=5238&token=9f4ba5d16e9b58d47e0bde68e875389a","×","×","いつでも","通常","しない","「世帯人数：2　シミュレーションにより使用量：2.9m3で推定入力」"
"828","GasMan","gasman@gmail.com","2017-12-15 18:46","2017-12-15 18:46","-","無し","パソコン","09000000000","0600000","北海道","札幌市中央区","-","-","-","-","-","-","戸建て","所有(持ち家)","-","-","-","-","現在住居","×","AAAaaaAA","","11","2.9","5000","","2107","869.87228607918","1","紹介済み","未接続","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/828?pin=7858&token=437f5bd015c1fc369e8f3e9d390c7ab0","×","×","いつでも","通常","しない","「世帯人数：2　シミュレーションにより使用量：2.9m3で推定入力」"
"827","GasMan","gasman@gmail.com","2017-12-15 18:43","2017-12-15 18:43","-","無し","パソコン","09000000000","0600000","北海道","札幌市中央区","-","-","-","-","-","-","戸建て","所有(持ち家)","-","-","-","-","現在住居","×","AAAaaaAA","","11","2.9","5000","","2107","869.87228607918","1","紹介済み","未接続","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/827?pin=5679&token=d569c6dd4ce2ac687ff10e4a4282a99c","×","×","いつでも","通常","しない","「世帯人数：2　シミュレーションにより使用量：2.9m3で推定入力」"
"826","GasMan","gasman@gmail.com","2017-12-15 10:12","2017-12-15 10:12","-","無し","パソコン","09000000000","-","-","-","-","1680063","東京都","杉並区和泉","-","-","マンション・アパート","所有(持ち家)","-","120","56","66","現在住居","◯","bvvv","","5","20","10000","給湯器","1701","377.91296296296","0","紹介前","情報確認","","","","×","","http://localhost:8080/lpgas/contacts/826?pin=4521&token=766c7ae1663e804a638a5d0e6ae60bce","×","×","いつでも","通常","しない",""
"825","GasMan","gasman@gmail.com","2017-12-14 14:45","2017-12-14 14:45","-","無し","パソコン","09000000000","-","-","-","-","1680063","東京都","杉並区和泉","-","-","マンション・アパート","所有(持ち家)","-","120","56","66","現在住居","◯","bvvv","","5","20","10000","給湯器","1701","377.91296296296","0","紹介前","情報確認","","","","×","","http://localhost:8080/lpgas/contacts/825?pin=3558&token=02c0aeee400e104284fbf3dd40cfcf94","×","×","いつでも","通常","しない",""
"824","ddd","gasman@gmail.com","2017-12-11 10:54","2017-12-11 10:54","-","無し","パソコン","09000000000","1680063","東京都","杉並区和泉","-","-","-","-","-","-","戸建て","所有(持ち家)","-","-","-","-","現在住居","×","ddd","","7","30","40000","","1701","1177.8679012346","2","紹介済み","未接続","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/824?pin=8566&token=09df15e3e14f0cb86983a4e6bdcaf96d","×","×","いつでも","通常","しない",""
"823","GasMan","gasman@gmail.com","2017-12-01 12:09","2017-12-01 12:09","-","無し","パソコン","09000000000","0600000","北海道","札幌市中央区","-","-","-","-","-","-","戸建て","所有(持ち家)","-","-","-","-","現在住居","×","AAAaaaAA","","7","2.8","4183","","2107","630.7671957672","1","紹介済み","未接続","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/823?pin=6885&token=ca2ded4137ec2b6a755691594663e166","×","×","いつでも","通常","しない","「世帯人数：2　シミュレーションにより使用量：2.8m3で推定入力」"
"822","cccc","gasman@gmail.com","2017-11-30 11:10","2017-12-01 16:18","-","無し","パソコン","09000000000","0600000","北海道","札幌市中央区","-","-","-","-","-","-","戸建て","所有(持ち家)","-","-","-","-","現在住居","×","AAAaaaAA","","10","3","4282","","2107","619.27160493827","1","紹介済みキャンセル","","集合住宅入居者","未連絡","","◯","","http://localhost:8080/lpgas/contacts/822?pin=1992&token=973baf9f718ec0422771c41cb0d3a8bd","×","×","いつでも","通常","しない",""
"821","ddd","gasman@gmail.com","2017-11-30 10:40","2017-12-01 16:18","-","無し","パソコン","09000000000","2600000","千葉県","千葉市中央区","-","-","-","-","-","-","戸建て","所有(持ち家)","-","-","-","-","現在住居","×","AAAaaaAA","","10","7.7","5086","","1710","389.51418951419","0","紹介前キャンセル","情報確認","重複","","","×","","http://localhost:8080/lpgas/contacts/821?pin=0867&token=eddb6d28f7ffc29042f7d29e85c6e00a","×","×","いつでも","通常","しない",""
"820","ewew","gasman@gmail.com","2017-11-30 10:37","2017-11-30 10:37","-","無し","パソコン","09000000000","0600000","北海道","札幌市中央区","-","-","-","-","-","-","戸建て","所有(持ち家)","-","-","-","-","現在住居","×","AAAaaaAA","","10","3","3964","","2107","521.12345679012","1","紹介済み","未接続","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/820?pin=1738&token=2a91ce0865f6c26b6c449b652086d7b8","×","×","いつでも","通常","しない",""
"819","ewew","gasman@gmail.com","2017-11-30 10:34","2017-11-30 10:34","-","無し","パソコン","09000000000","1660000","東京都","杉並区","-","-","-","-","-","-","戸建て","所有(持ち家)","-","-","-","-","現在住居","×","AAAaaaAA","","5","12.9","8350","","1701","467.47918461097","2","紹介済み","未接続","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/819?pin=8952&token=8602bc222c4cdce4c7562479973166be","×","×","いつでも","通常","しない",""
"818","ddd","gasman@gmail.com","2017-11-30 10:31","2017-11-30 10:31","-","無し","パソコン","09000000000","-","-","-","-","1680063","東京都","杉並区和泉","-","-","戸建て","所有(持ち家)","-","12","-","-","新規開設","×","ddddd","","","13.1","33333","","1701","2226.1747243427","2","紹介済み","未接続","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/818?pin=3152&token=cdb0741e4f9b50205d1a0d35e4c26684","×","×","いつでも","通常","しない",""
"817","ddd","gasman@gmail.com","2017-11-30 10:31","2017-11-30 10:31","-","無し","パソコン","09000000000","1680063","東京都","杉並区和泉","-","-","-","-","-","-","戸建て","所有(持ち家)","-","12","-","-","現在住居","×","ddddd","","5","12.9","33333","","1701","2260.6890611542","2","紹介済み","未接続","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/817?pin=1802&token=3dd2e2494133cb39b815f7844ea745a7","×","×","いつでも","通常","しない",""
"816","ddd","gasman@gmail.com","2017-11-30 10:30","2017-11-30 10:30","-","無し","パソコン","09000000000","1680063","東京都","杉並区和泉","-","-","-","-","-","-","戸建て","所有(持ち家)","-","12","-","-","現在住居","×","ddddd","","10","11.2","33333","","1701","2603.8293650794","2","紹介済み","未接続","","未連絡","","◯","","http://localhost:8080/lpgas/contacts/816?pin=9126&token=f04a162f6ea798bc3a093f731b298c27","×","×","いつでも","通常","しない",""
"815","ddd","gasman@gmail.com","2017-11-30 10:29","2017-11-30 10:29","-","無し","パソコン","09000000000","-","-","-","-","1680063","東京都","杉並区和泉","-","-","戸建て","所有(持ち家)","-","-","-","-","新規開設","×","","","10","8.8","","","1701","0","0","紹介前","情報確認","","","","×","","http://localhost:8080/lpgas/contacts/815?pin=2534&token=8dd8463b1219e49c9c076e33328dc0c6","×","×","いつでも","通常","しない",""
"814","ddd","gasman@gmail.com","2017-11-30 10:28","2017-11-30 10:28","-","無し","パソコン","09000000000","-","-","-","-","1680063","東京都","杉並区和泉","-","-","戸建て","所有(持ち家)","-","-","-","-","新規開設","×","","","","","","","1701","0","0","紹介前","情報確認","","","","×","","http://localhost:8080/lpgas/contacts/814?pin=0812&token=435579d39c8f6bfe71139a3cb3861598","×","×","いつでも","通常","しない",""
"813","ddd","gasman@gmail.com","2017-11-30 10:28","2017-11-30 10:28","-","無し","パソコン","09000000000","-","-","-","-","1680063","東京都","杉並区和泉","-","-","戸建て","所有(持ち家)","-","-","-","-","新規開設","×","","","5","","","","1701","0","0","紹介前","情報確認","","","","×","","http://localhost:8080/lpgas/contacts/813?pin=0979&token=9697720f04519186e8edba31dd85e309","×","×","いつでも","通常","しない",""
